[1.33333, 1.77778, 2.11111, 2.44444, 2.44444, 2.44444, 2.44444, 2.44444, 2.55556, 2.55556, 2.55556, 2.88889, 2.88889, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.11111, 3.11111, 3.11111, 3.11111, 3.11111, 3.11111, 3.11111, 3.11111, 3.11111, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.33333, 3.44444, 3.44444, 3.44444, 3.44444, 3.44444, 3.44444, 3.44444]
[2.25, 2.875, 3.375, 3.75, 3.875, 4.375, 4.75, 4.75, 4.75, 5.125, 5.375, 5.375, 5.375, 5.375, 5.625, 5.875, 6.0, 6.0, 6.125, 6.125, 6.125, 6.125, 6.125, 6.125, 6.125, 6.25, 6.25, 6.375, 6.375, 6.5, 6.5, 6.5, 6.5, 6.5, 6.875, 6.875, 6.875, 7.0, 7.0, 7.0, 7.125, 7.125, 7.125, 7.125, 7.125, 7.125, 7.375, 7.375, 7.375, 7.375]
[2.0, 2.4, 2.4, 2.6, 3.2, 3.6, 3.8, 4.0, 4.0, 4.0, 4.6, 4.8, 4.8, 5.2, 5.2, 5.2, 5.4, 5.4, 5.4, 5.4, 5.6, 5.8, 6.0, 6.4, 6.4, 6.4, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6]
[1.57143, 2.28571, 2.42857, 2.71429, 2.85714, 2.85714, 3.0, 3.28571, 3.28571, 3.28571, 3.42857, 3.57143, 3.57143, 3.85714, 3.85714, 3.85714, 3.85714, 3.85714, 3.85714, 4.0, 4.0, 4.14286, 4.14286, 4.14286, 4.14286, 4.14286, 4.14286, 4.28571, 4.28571, 4.28571, 4.42857, 4.42857, 4.42857, 4.42857, 4.42857, 4.42857, 4.42857, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143, 4.57143]
[2.0, 2.6, 3.2, 3.6, 3.6, 3.6, 3.8, 4.0, 4.0, 4.2, 4.6, 4.6, 4.8, 4.8, 4.8, 5.0, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.2, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.6, 5.6, 5.6, 5.6, 5.8, 5.8, 6.0, 6.0, 6.0, 6.2, 6.2, 6.2, 6.2, 6.2, 6.2, 6.2, 6.2, 6.2]
[2.6, 3.8, 3.8, 4.4, 4.4, 4.4, 4.4, 4.4, 4.8, 4.8, 5.0, 5.0, 5.0, 5.0, 5.0, 5.2, 5.2, 5.2, 5.2, 5.2, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.4, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.6, 5.8, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0]
[2.5, 3.0, 3.625, 4.25, 4.5, 4.5, 4.625, 5.0, 5.375, 5.5, 5.625, 5.875, 6.375, 6.625, 7.25, 7.25, 7.375, 7.375, 7.375, 7.375, 7.5, 7.5, 7.5, 7.625, 7.625, 7.625, 7.625, 7.625, 7.75, 7.75, 7.75, 7.875, 7.875, 8.0, 8.0, 8.0, 8.0, 8.25, 8.25, 8.375, 8.625, 8.625, 8.75, 8.875, 8.875, 8.875, 8.875, 8.875, 8.875, 8.875]
[2.4, 3.2, 3.4, 3.6, 3.6, 3.6, 3.6, 4.0, 4.6, 4.6, 4.6, 4.8, 5.0, 5.0, 5.4, 5.4, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 6.0, 6.2, 6.2, 6.2, 6.2, 6.4, 6.4, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.6, 6.8, 6.8, 6.8, 6.8, 6.8, 6.8, 6.8, 6.8, 6.8]
[3.8, 6.0, 7.0, 7.6, 8.2, 8.4, 9.6, 9.6, 9.6, 9.8, 10.0, 10.0, 10.0, 10.4, 10.6, 10.6, 10.8, 10.8, 11.0, 11.0, 11.2, 11.2, 11.4, 11.8, 11.8, 11.8, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.4, 12.4, 12.4, 12.4, 12.8, 13.0, 13.0, 13.0, 13.0, 13.2, 13.2, 13.4, 13.4, 13.4, 13.4, 13.4, 13.4, 13.4]
[3.0, 4.4, 5.6, 5.8, 6.2, 6.8, 7.2, 7.2, 7.4, 7.4, 7.4, 7.4, 7.8, 8.2, 8.2, 8.4, 8.4, 8.4, 8.8, 8.8, 9.0, 9.0, 9.0, 9.0, 9.0, 9.2, 9.4, 9.4, 9.4, 9.4, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.8, 9.8, 9.8, 9.8, 10.0, 10.0, 10.2, 10.2, 10.2, 10.2, 10.2, 10.2, 10.2]
