[5.25, 7.0, 7.75, 7.75, 8.5, 8.75, 9.25, 9.25, 9.25, 10.25, 10.25, 10.25, 10.75, 10.75, 11.0, 11.25, 11.25, 11.25, 11.25, 11.25, 11.25, 11.5, 11.5, 11.75, 11.75, 11.75, 11.75, 12.25, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5, 12.5]
[5.5, 8.25, 8.5, 8.5, 9.0, 9.5, 9.75, 10.0, 11.25, 11.75, 12.25, 12.5, 12.5, 12.75, 13.25, 13.25, 13.75, 13.75, 13.75, 13.75, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 14.25, 14.5, 14.5, 14.5, 14.75]
[7.75, 9.25, 10.75, 11.25, 11.75, 13.25, 14.25, 14.5, 14.5, 14.5, 15.0, 15.5, 16.0, 16.0, 16.0, 16.0, 16.25, 16.25, 16.25, 16.25, 16.25, 16.25, 16.25, 16.25, 16.25, 16.5, 16.75, 16.75, 17.0, 17.25, 17.25, 17.25, 17.25, 17.25, 17.25, 17.25, 17.5, 17.5, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75, 17.75]
[2.0, 2.5, 2.83333, 2.83333, 2.83333, 2.83333, 3.0, 3.0, 3.0, 3.16667, 3.33333, 3.33333, 3.5, 3.5, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.66667, 3.83333, 3.83333, 3.83333, 3.83333, 3.83333, 3.83333, 4.16667, 4.16667, 4.16667, 4.16667, 4.16667, 4.16667, 4.16667, 4.16667, 4.33333, 4.33333, 4.33333, 4.33333, 4.33333, 4.33333]
[4.33333, 4.83333, 6.16667, 6.83333, 7.66667, 8.0, 8.16667, 8.16667, 8.33333, 8.33333, 8.5, 8.5, 8.66667, 8.66667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.16667, 9.33333, 9.33333, 9.5, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 9.66667, 10.0, 10.0, 10.0, 10.0, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667, 10.1667]
[3.85714, 4.42857, 4.71429, 5.71429, 6.0, 6.0, 6.57143, 6.57143, 7.0, 7.42857, 7.57143, 7.57143, 7.57143, 7.57143, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.85714, 7.85714, 8.42857, 8.42857, 8.42857, 8.42857, 8.42857, 8.42857, 8.57143, 8.71429, 8.71429, 8.71429, 8.71429, 8.85714, 8.85714, 8.85714, 8.85714, 9.0, 9.0, 9.0, 9.0, 9.0, 9.14286, 9.28571, 9.28571, 9.28571, 9.42857, 9.42857, 9.57143, 9.71429, 9.71429]
[3.71429, 4.85714, 5.42857, 5.85714, 6.0, 6.14286, 6.42857, 6.42857, 6.42857, 6.42857, 6.42857, 7.0, 7.14286, 7.28571, 7.28571, 7.28571, 7.28571, 7.42857, 7.42857, 7.42857, 7.42857, 7.42857, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.71429, 7.85714, 7.85714, 7.85714, 7.85714, 7.85714, 7.85714, 7.85714, 8.0, 8.14286, 8.14286, 8.28571, 8.28571, 8.28571, 8.28571, 8.57143, 8.57143, 8.57143]
[3.14286, 4.28571, 4.42857, 4.71429, 4.85714, 5.0, 5.0, 5.71429, 5.85714, 5.85714, 6.14286, 6.14286, 6.42857, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.57143, 6.71429, 6.85714, 6.85714, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571, 7.28571]
[4.25, 5.625, 6.375, 7.0, 7.125, 7.75, 8.125, 8.25, 8.375, 8.375, 8.875, 9.125, 9.25, 9.25, 9.375, 9.375, 9.5, 9.5, 9.75, 9.875, 10.0, 10.125, 10.125, 10.25, 10.375, 10.375, 10.375, 10.375, 10.375, 10.375, 10.375, 10.375, 10.5, 10.625, 10.75, 10.75, 10.75, 10.75, 11.0, 11.125, 11.125, 11.25, 11.375, 11.375, 11.375, 11.375, 11.5, 11.625, 11.625, 11.625]
[6.5, 8.25, 9.75, 11.0, 11.0, 11.5, 12.25, 13.0, 13.25, 13.75, 13.75, 14.0, 14.0, 15.0, 15.0, 15.0, 15.25, 15.5, 15.5, 15.5, 15.5, 15.75, 16.0, 16.0, 16.25, 16.5, 16.75, 16.75, 16.75, 17.5, 17.5, 17.5, 17.75, 17.75, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.25, 18.25, 18.5, 18.5, 18.75, 19.0]
