[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]
[0.444444, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556]
[0.320755, 0.415094, 0.415094, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962, 0.433962]
[0.5, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429, 0.571429]
[0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333]
[1.0, 1.16667, 1.16667, 1.33333, 1.33333, 1.5, 1.5, 1.66667, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333, 1.83333]
[0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667]
[0.666667, 0.75, 0.75, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.833333, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667, 0.916667]
[0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667, 0.666667]
[0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444, 0.444444]
